# timestamp tx ty tz qx qy qz qw
1597195469.739586114883 -0.000652614674 -0.000650229297 -0.024090496873 0.999999928221 0.000106126794 0.000130662947 -0.000339442734
1597195469.839496850967 -0.000486679335 -0.000623459290 -0.023038402055 0.999999511044 0.000091980082 -0.000039300955 -0.000983822452
1597195469.939557552338 0.000015577315 0.000818912489 -0.022404887078 0.999998314445 -0.000071856977 -0.000130558125 -0.001829999425
1597195470.039618253708 -0.000040556542 0.000691659728 -0.021347422234 0.999997096374 -0.000032082869 -0.000199894694 -0.002401303039
1597195470.139528751373 -0.000130156217 0.000483539329 -0.022486937590 0.999960624771 0.008409799051 -0.000323352651 -0.002814183849
1597195470.239589452744 -0.000493386256 0.001110010066 -0.025415712601 0.998903018047 0.044862608403 0.000011146753 -0.013420386684
1597195470.339500188828 -0.001900456981 -0.000064318767 -0.027710175254 0.995049990592 0.095587061988 -0.026251042726 -0.007036516190
1597195470.439560890198 -0.000618915624 -0.001096678923 -0.029028224375 0.990193105947 0.138491956399 -0.017791026732 0.004590241370
1597195470.539471387863 0.000442327608 -0.002533616214 -0.029845254955 0.985883090246 0.166985041395 -0.011845848738 0.003194398965
1597195470.639532089233 0.003309613541 0.000870538025 -0.028636471748 0.982534519023 0.185805955620 0.005848843140 0.008237525038
1597195470.739442825317 0.002950781344 0.001026962055 -0.028873094666 0.980068196283 0.198594376023 0.004989860197 0.001306040347
1597195470.839503526688 0.000828002586 -0.001284383134 -0.030150923457 0.978245971684 0.207404192641 0.000712362435 -0.004220461869
1597195470.939564228058 -0.001180321854 -0.004123277620 -0.031494923684 0.976963909475 0.213303330044 -0.002375518088 -0.006129101864
1597195471.039474725723 -0.001310644416 -0.003678093653 -0.031540249893 0.976107215017 0.217264646041 -0.000572336756 -0.003232770137
1597195471.139535427094 -0.001137958991 -0.003297951799 -0.031451266562 0.975538122918 0.219819827367 0.000103930597 -0.002145559955
1597195471.239446163177 -0.001917141402 -0.004112442462 -0.031335545330 0.975135544430 0.221606008324 0.000234273094 -0.001179906496
1597195471.339356899261 -0.001901697275 -0.003776108382 -0.031068470994 0.974874403809 0.222754248968 0.000496483986 -0.000441438934
1597195471.439267396927 -0.001752776011 -0.003583949995 -0.030955386978 0.974698823451 0.223521377851 0.000621527772 -0.000104450532
1597195471.539328098297 -0.001692544912 -0.003367327950 -0.030872372535 0.974592229055 0.223985498627 0.000695174169 -0.000014227369
1597195471.639238834381 -0.002443159342 -0.003288856398 -0.036609700034 0.978450522420 0.206479386411 0.000805539896 -0.000435051438
1597195471.739299535751 -0.001800016263 -0.002696913023 -0.041597118307 0.987450255706 0.157928949017 0.000662780841 0.000017050876
1597195471.839210033417 -0.001830642986 -0.002164173514 -0.041298256184 0.996378100969 0.085031400229 0.000581045411 -0.000057185296
1597195471.939270734787 -0.001086818518 0.000008723260 -0.039341916333 0.999999090307 0.000903394066 0.000972003566 0.000241811501
1597195472.039181470871 -0.000942510072 0.001835164384 -0.037774307302 0.997482727326 -0.070903649830 0.000918107250 -0.000195463721
1597195472.139242172241 -0.002787521608 -0.000955516117 -0.037170123085 0.992863878163 -0.119243576816 0.001406022996 -0.000558504221
1597195472.239302873611 0.000164262589 0.006024183654 -0.034806858636 0.988319412256 -0.152391972176 0.001092288243 -0.000482784500
1597195472.339213371277 -0.001646139524 0.006874844646 -0.034345477328 0.984679601921 -0.174366437680 0.001557215818 -0.000045285373
1597195472.439274072647 -0.004108825705 0.006032813545 -0.034596827852 0.983099279141 -0.183053133341 0.002706623519 -0.000178649590
1597195472.539184808731 -0.004440667915 0.004982227624 -0.033628747581 0.985283509178 -0.170908029373 0.002489437679 -0.000809158987
1597195472.639245510101 -0.005387775736 0.003924111639 -0.034307682053 0.987677971410 -0.156485338121 0.001821305134 -0.001116509062
1597195472.739156007767 -0.005772524545 0.002439635873 -0.034894744390 0.989175739924 -0.146720822828 0.001847274254 -0.000971222168
1597195472.839216709137 -0.005271693652 0.000958047148 -0.034563888405 0.990132927882 -0.140117349960 0.001868815496 -0.000648762876
1597195472.939127445221 -0.004756999968 -0.000075163725 -0.034131164283 0.990754987403 -0.135649193526 0.001932722028 -0.000340320475
1597195473.039188146591 -0.005217744224 0.000712131421 -0.034417504963 0.991149721332 -0.132739534247 0.001561304747 -0.000090989197
1597195473.139248847961 -0.004781942586 0.001184037516 -0.034213227883 0.991417023621 -0.130732459527 0.001132268274 -0.000165131270
1597195473.239159345627 -0.004363887457 0.001187781555 -0.034145931049 0.991592840828 -0.129391942550 0.001151375170 -0.000193794564
1597195473.339220046997 -0.004039630362 0.001266774290 -0.033863942661 0.991705809187 -0.128524251263 0.001020986073 -0.000249900596
1597195473.439130783081 -0.004536232021 0.001309238581 -0.034408208205 0.991775703625 -0.127983915256 0.001018220172 -0.000185373687
1597195473.539191484451 -0.004560290832 0.001268023801 -0.035219429162 0.993213758978 -0.116297846067 0.001097243889 -0.000189823689
1597195473.639101982117 -0.004125862472 0.000886697114 -0.035889669483 0.996355691190 -0.085288237552 0.001086337521 -0.000270257654
1597195473.739162683487 -0.004139671514 0.000741614485 -0.037149664757 0.998571750163 -0.053414484261 0.001123406081 -0.000301009340
1597195473.839073419571 -0.004314293025 -0.000196829229 -0.037581192399 0.999499691783 -0.031600331071 0.001276705476 -0.000393985684
1597195473.939134120941 -0.003582666684 -0.001255770459 -0.038804718830 0.999856103493 -0.016906046428 0.001341676714 -0.000397247729
1597195474.039194822311 -0.003577950266 -0.002129830748 -0.039955364280 0.999975012018 -0.006929912860 0.001383938737 -0.000190686071
1597195474.139105319977 -0.003648612210 -0.003008703526 -0.040032648278 0.999998990813 -0.000202193876 0.001403519435 -0.000087313490
1597195474.239166021347 -0.004371511504 -0.003914902635 -0.040202381965 0.999989582796 0.004342285515 0.001406597581 0.000018416035
1597195474.339076757431 -0.004827821170 -0.004444837775 -0.040752744433 0.999970744472 0.007507758560 0.001462865535 0.000061529283
1597195474.439137458801 -0.006688835670 -0.006003357458 -0.041481109124 0.999951455460 0.009739442742 0.001477750040 0.000215019098
1597195474.539047956467 -0.004946579427 -0.004298010260 -0.041264088895 0.999939074116 0.010932932766 0.001517133693 0.000131693706
1597195474.639108657837 -0.004995512087 -0.004416106241 -0.041135455270 0.999927613095 0.011938702374 0.001494346646 0.000053708305
