# timestamp tx ty tz qx qy qz qw
1597312872.410470962524 0.000000000000 0.000000000000 -1.509908914566 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.415421485901 0.000000000000 0.000000000000 -1.509515523911 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.420372009277 0.000000000000 0.000000000000 -1.509117960930 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.425322532654 0.000000000000 0.000000000000 -1.508716702461 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.430273056030 0.000000000000 0.000000000000 -1.508311748505 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.435223579407 0.000000000000 0.000000000000 -1.507904410362 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.440174102783 0.000000000000 0.000000000000 -1.507495284081 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.445274591446 0.000000000000 0.000000000000 -1.507070541382 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.450225114822 0.000000000000 0.000000000000 -1.506657481194 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.455175638199 0.000000000000 0.000000000000 -1.506244063377 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.460126161575 0.000000000000 0.000000000000 -1.505827069283 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.465226650238 0.000000000000 0.000000000000 -1.505397439003 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.470177173615 0.000000000000 0.000000000000 -1.504979491234 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.475127696991 0.000000000000 0.000000000000 -1.504558563232 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.480228185654 0.000000000000 0.000000000000 -1.504121541977 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.485028743744 0.000000000000 0.000000000000 -1.503709554672 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.490129470825 0.000000000000 0.000000000000 -1.503267765045 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.495079994202 0.000000000000 0.000000000000 -1.502838969231 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.500030517578 0.000000000000 0.000000000000 -1.502410173416 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.505131006241 0.000000000000 0.000000000000 -1.501968383789 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1597312872.510081529617 0.000000000000 0.000000000000 -1.501539587975 0.000000000000 0.000000000000 0.000000000000 1.000000000000
