# timestamp tx ty tz qx qy qz qw
1597312873.492686271667 0.000088550076 -0.003090132350 -0.022763868639 0.999999929394 0.000088843959 -0.000128535044 0.000341757480
1597312873.592447042465 -0.000354094200 -0.002047449488 -0.022256391593 0.999999750244 0.000062989152 -0.000193783917 0.000676750438
1597312873.692057609558 -0.000369338469 -0.001073585952 -0.021547041304 0.999999519628 0.000028141641 -0.000337231811 0.000919906033
1597312873.791968107224 -0.000025253952 -0.000877220340 -0.020653289322 0.999999271007 0.000029872641 -0.000438225638 0.001124745293
1597312873.891878843307 0.000078103966 -0.000618843061 -0.019940100277 0.999999103729 0.000019950238 -0.000482628214 0.001248684306
1597312873.991639614105 0.000117239022 -0.000488452144 -0.019231187223 0.999998738854 0.000021139822 -0.000543975924 0.001491956105
1597312874.091400146484 0.000303258409 0.000127082717 -0.018566789577 0.999998200055 0.000004303549 -0.000598875552 0.001800337637
1597312874.191160678864 0.000261546031 0.000541990214 -0.017920002010 0.999997821024 -0.000015124655 -0.000631913974 0.001989573677
1597312874.290921449661 0.000314809701 0.000065786781 -0.017097639137 0.999997079393 -0.000001008454 -0.000745591327 0.002298977440
1597312874.390681982040 0.000603388303 -0.000210109525 -0.016174094432 0.999996057363 0.000006803404 -0.000840243537 0.002679403452
1597312874.490592718124 -0.000106694098 -0.000866354391 -0.013898231017 0.999995147539 0.000015159827 -0.000937684061 0.002970760269
1597312874.590353250504 -0.000854336504 -0.001709221298 -0.011852117092 0.999993773946 0.000048756384 -0.001069269092 0.003362492479
1597312874.690263986588 -0.000783917622 -0.001537054343 -0.011300134887 0.999992714880 0.000046336803 -0.001129438075 0.003645875595
1597312874.790024757385 -0.000940378507 -0.001137324731 -0.010744840150 0.999992132807 0.000040621665 -0.001148732474 0.003796457364
1597312874.889785289764 -0.000997112840 -0.000895953337 -0.010191280901 0.999991475804 0.000029550073 -0.001175097692 0.003958104640
1597312874.989545822144 -0.000886704177 -0.001013710153 -0.009870902114 0.999989690395 0.000031075439 -0.001211996960 0.004375980045
1597312875.089456558228 -0.000729989568 -0.000945732228 -0.009669359574 0.999987712714 0.000024456103 -0.001177795507 0.004815248755
1597312875.189217329025 -0.000496519424 -0.000665246111 -0.009406661249 0.999985453960 0.000028378910 -0.001139108041 0.005271953656
1597312875.288977861404 -0.000387429750 -0.000424738259 -0.009111408850 0.999982916679 0.000021631014 -0.001155935298 0.005729720448
1597312875.388588428497 -0.000384310276 -0.001587572899 -0.009921492184 0.999956036120 -0.006773116408 -0.001226777026 0.006367553578
1597312875.488049030304 -0.000479153841 -0.003778124188 -0.012025639465 0.999125125371 -0.041186689201 -0.001048641905 0.007179194589
1597312875.587659835815 0.000114180426 -0.008990991440 -0.010632354381 0.995811355653 -0.090950815297 0.004782573536 0.008051095613
1597312875.687120437622 0.000455462721 -0.012310947015 -0.012516472296 0.990647869633 -0.134209571492 0.023773927701 0.006276119314
1597312875.786430835724 0.000623839746 -0.021048558449 -0.015244616787 0.985587405958 -0.162948298173 0.045444696860 0.000311235618
1597312875.886041641235 0.002151868378 -0.046330925651 -0.017410536638 0.979977037278 -0.180531428011 0.081884729539 -0.018662823391
1597312875.985652208328 -0.001831777616 -0.037087798599 -0.015036789100 0.980515490825 -0.195207655217 0.020612933497 0.007645297218
1597312876.085262775421 -0.001072245816 -0.042676401011 -0.014087214599 0.978969256194 -0.203757182714 0.007602601800 0.006663810114
1597312876.184873342514 -0.001153584091 -0.041579332542 -0.012993364964 0.977712401172 -0.209717914513 -0.004962607915 0.008498791021
1597312876.284333944321 -0.002139796106 -0.047322619779 -0.012166039048 0.976870070518 -0.213469003956 -0.008164144613 0.009444385532
1597312876.383494615555 -0.003497926019 -0.047146020470 -0.012852589631 0.976267959190 -0.216140480669 -0.010075806634 0.009090797294
1597312876.482955217361 -0.002358487230 -0.064458747043 -0.015526349192 0.976050226343 -0.217461422361 -0.003995195380 0.004530326015
1597312876.582715749741 -0.005620420213 -0.055730680242 -0.013053315306 0.975670010103 -0.218929133520 -0.009425045748 0.007016722560
1597312876.682176351547 -0.005690784096 -0.056274237790 -0.012648961892 0.975492064209 -0.219749679963 -0.009568002034 0.005810693434
1597312876.781937122345 -0.005503963136 -0.057033682570 -0.013711066145 0.975385879673 -0.220253320419 -0.009222966448 0.005079120897
1597312876.881547689438 -0.005405201802 -0.054470144631 -0.019351460725 0.978276025577 -0.207018809861 -0.009868738952 0.004673129204
1597312876.981008291245 -0.004087231510 -0.048009799252 -0.026031951281 0.986571908800 -0.162904017054 -0.011037945415 0.004039029084
1597312877.080618858337 0.000384288140 -0.041833993004 -0.024567312800 0.995549244366 -0.093452302758 -0.011923995906 0.002487463051
1597312877.180229663849 0.003894009975 -0.043732575127 -0.025323669361 0.999914490738 -0.005734071934 -0.011698153084 0.001133510325
1597312877.279990196228 0.004795476297 -0.048569337529 -0.024954679329 0.995973226278 0.089092242518 -0.009988948106 0.000354648736
1597312877.379450798035 0.007013921323 -0.056899366388 -0.024645530164 0.985894924841 0.167196168691 -0.007490772547 -0.000725723260
1597312877.479061365128 0.006223346810 -0.063173464843 -0.023439943116 0.975559598181 0.219648574416 -0.006070063311 -0.001062301964
1597312877.578521966934 0.006159548633 -0.076682560034 -0.019034426077 0.966909712488 0.255073075054 -0.004752992739 -0.000862171120
1597312877.677982568741 0.007928765612 -0.091697496962 -0.016781890500 0.961312609444 0.275434189539 -0.003722950174 -0.000462383147
1597312877.777443170547 0.005771078450 -0.103280775269 -0.016091688569 0.962477069946 0.271349734438 -0.002663260754 -0.000344224429
1597312877.877053976059 0.003369068912 -0.108990162479 -0.014308149169 0.967892818825 0.251359977991 -0.000958785051 0.000856424661
1597312877.976664543152 0.003613479044 -0.110617037289 -0.012881852478 0.972068838336 0.234692608188 -0.000226447560 0.001225528515
1597312878.076275110245 0.002506543180 -0.110159377101 -0.015243896221 0.974744847842 0.223304200804 0.001898675415 0.002027446855
1597312878.175885677338 0.003630937040 -0.117577185844 -0.010664797881 0.976419446820 0.215847963791 0.002457228231 0.002946596028
1597312878.275346279144 0.004279099076 -0.116367463008 -0.012457780687 0.977542140752 0.210690265235 0.003376024986 0.003094777011
1597312878.374957084656 0.005898039040 -0.118518482952 -0.011913241366 0.978277693509 0.207251852650 0.003033481113 0.003197178143
1597312878.474417686462 0.008045663176 -0.116459324699 -0.011930970952 0.978787032942 0.204828166277 0.003017008219 0.003502014501
1597312878.574028253555 0.011082821809 -0.119690060188 -0.010483572192 0.979102316522 0.203324688253 0.002471077394 0.003408622157
1597312878.673638820648 0.009964809701 -0.121443637447 -0.013114777534 0.979312422111 0.202315120084 0.002508803879 0.003078634130
1597312878.773249387741 0.009646949782 -0.121820839781 -0.013121735176 0.979451727655 0.201642844676 0.002531791732 0.002840143387
1597312878.872860193253 0.009115039649 -0.122285463071 -0.014961378914 0.979220146316 0.201097588323 0.011202743006 0.023709988778
1597312878.972470760345 0.001287628991 -0.115328229014 0.019296302513 0.973186992581 0.199021125836 0.045999217348 0.105743751331
1597312879.072081327438 -0.025408830166 -0.075213710661 0.110863486605 0.969338301531 0.197460110311 0.057784422405 0.134364141603
1597312879.171541929245 -0.077271420570 0.003800624703 0.255477227348 0.968381297463 0.196582744359 0.060586686351 0.141145813896
1597312879.270702600479 -0.153596385682 0.113092768308 0.451293951274 0.968806541489 0.196524727697 0.059418826230 0.138785156490
1597312879.369863033295 -0.257468877356 0.264598979950 0.695949926016 0.969835437066 0.196388625292 0.057153205061 0.132605595724
1597312879.469023704529 -0.383249589601 0.440921769613 0.986905835725 0.970932714187 0.196874829483 0.053936008403 0.124983491047
1597312879.568034172058 -0.526380008652 0.641745754304 1.291284482868 0.971849657346 0.197488856390 0.051239469728 0.117817281672
1597312879.667194843292 -0.683335635320 0.858899397955 1.573224620745 0.972591505380 0.197781207971 0.049083110936 0.111978594638
1597312879.766355514526 -0.848755740354 1.092991527823 1.822888869487 0.973195646532 0.197614017270 0.046815958362 0.107922193236
1597312879.865816116333 -1.025278545518 1.343374983316 2.036315818658 0.973993273913 0.197523583009 0.044316490133 0.101772222288
1597312879.964976549149 -1.208758530825 1.598978018708 2.198923963343 0.975952625717 0.197803677876 0.036824936523 0.083869550051
1597312880.064437150955 -1.395654137594 1.859724951611 2.311140953941 0.976878195158 0.198139041842 0.032520500755 0.073432478880
1597312880.163747787476 -1.585490639868 2.125756612986 2.373085164582 0.977399172130 0.198479829822 0.029538854223 0.066513694567
1597312880.263058423996 -1.780387635922 2.394306919051 2.384516923291 0.977796999616 0.198770303315 0.026981697122 0.060624929545
1597312880.362369060516 -1.979977890048 2.670331567500 2.353526608131 0.979806273643 0.199228141480 -0.006966019431 -0.015468947770
1597312880.461679458618 -2.175932451211 2.943358559628 2.330693870659 0.976139039439 0.198260546752 -0.032734148031 -0.082303139904
1597312880.561140060425 -2.353210350261 3.195578781510 2.344511722585 0.961921576821 0.202855089344 -0.132439313298 -0.126556394804
1597312880.660600662231 -2.488685333860 3.423387390845 2.393759298183 0.952283628270 0.204129587502 -0.178528926508 -0.140051509219
1597312880.759761333466 -2.576991414053 3.629645113922 2.441512548484 0.951446933754 0.203301414689 -0.182462337550 -0.141861772202
1597312880.859221935272 -2.621282811726 3.818186479114 2.472406960439 0.953597131180 0.201962916689 -0.173875170594 -0.140110373419
1597312880.958682537079 -2.624279504397 3.986462898570 2.483779101105 0.956410628068 0.200695566729 -0.162173030414 -0.136747607730
